CreationTime,Id,Operation,OrganizationId,OrganizationName,OriginatingServer,Parameters,ExtendedProperties,RecordType,UserKey,UserType,Version,Workload,ClientIP,ActorIpAddress,ResultStatus,ObjectId,UserId,CorrelationId,EventSource,ItemType,UserAgent,EventData,WebId,ListId,ListItemId,SiteUrl,SourceFileExtension,SourceFileName,SourceRelativeUrl
12/18/2023 3:41:55 PM,f80916cf-0efc-4d7a-29fc-08dbffdfdd33,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,42fcf8a0-1004-7000-c54e-c29a328fe9c1,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 3:41:55 PM,974eb0fc-bdc1-47c4-3ca4-08dbffdfdd46,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,42fcf8a0-e00c-7000-c54e-ce225ccff6e3,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 3:41:55 PM,9e204acd-97ab-4131-5019-08dbffdfdd59,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,42fcf8a0-b014-7000-c54e-cdce98ea873d,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 3:41:55 PM,43d4a742-fbc8-4093-2a30-08dbffdfdd14,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,41fcf8a0-60f8-7000-c54e-cab31cf09053,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/18/2023 3:22:33 PM,248ee97a-fbc8-4f45-1356-08dbffdd28bf,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,26fbf8a0-0065-7000-c54e-c344b71ca8e1,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 3:22:33 PM,fd98cd34-796b-480a-df7a-08dbffdd28b2,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,26fbf8a0-0060-7000-c54e-cbeacfa0509e,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 3:22:33 PM,270dac35-ceb6-4843-2b96-08dbffdd2896,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,26fbf8a0-5051-7000-deb4-a7ec53fce43f,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,9e30e194-1205-4f78-93e9-c8f7f88abfe8,,,,,,
12/18/2023 3:22:33 PM,49357083-6ffc-4a6b-ac08-08dbffdd28a7,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,26fbf8a0-8058-7000-deb4-a0be5c802bfa,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 3:14:00 PM,ce40c8e9-80f0-4dba-7976-08dbffdbf6c4,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,a9faf8a0-e00d-7000-deb4-a1fa7db8ded5,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/18/2023 2:55:03 PM,fec9828f-0efd-48ae-04b6-08dbffd950e4,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,93f9f8a0-403e-7000-deb4-ac4a844694c9,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,9e30e194-1205-4f78-93e9-c8f7f88abfe8,,,,,,
12/18/2023 2:55:03 PM,1662431e-d558-4eba-b532-08dbffd950f4,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,93f9f8a0-206d-7000-deb4-afe2beafbee0,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 4:58:02 PM,a80d1f1e-6e20-4bc6-aa77-08dbffea7f00,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,9c00f9a0-c0df-7000-d005-a395c6ce79cd,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/18/2023 4:57:50 PM,fca540f6-9c2a-48ef-0b18-08dbffea77d7,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,9900f9a0-b0ef-7000-d005-a5afc704a597,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/18/2023 2:55:03 PM,56b44205-e1c0-4c38-c84d-08dbffd95107,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,93f9f8a0-f075-7000-deb4-a86a998b0d70,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 2:55:03 PM,050b83f2-44c4-456d-7907-08dbffd95118,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,93f9f8a0-d07b-7000-deb4-aaa221aefcba,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 5:44:52 PM,70b9fc1b-a330-489c-bf99-08dbff27dfc9,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,e5b0f8a0-1048-7000-d8b2-0a6bbd5e9f05,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,9e30e194-1205-4f78-93e9-c8f7f88abfe8,,,,,,
12/17/2023 5:44:47 PM,562c0d64-ab68-4865-3716-08dbff27dca6,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,e3b0f8a0-e0ff-7000-d8b2-0784665c8d65,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 5:44:47 PM,cb24d61c-f753-4767-23d9-08dbff27dc93,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,e3b0f8a0-20f7-7000-d8b2-0c1cccddb3b8,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 5:44:47 PM,9615c9ce-6956-4eb6-eab9-08dbff27dc78,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,e3b0f8a0-50ed-7000-d8b2-0ebed5bbe9e0,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 8:18:30 PM,3d88da62-b08c-4cc8-19ec-08dbff3d5608,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,afb9f8a0-40b8-7000-d005-aaaf1d5abcc7,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 8:18:30 PM,b19f5875-f108-4163-9ea9-08dbff3d55f5,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,afb9f8a0-a0b2-7000-c54e-cf8e71ebb44a,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 8:18:30 PM,e0916936-92c9-45a3-65f9-08dbff3d55e1,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,afb9f8a0-70a8-7000-deb4-ac7f824fb871,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 8:18:30 PM,bb0bba03-f044-4fd8-b707-08dbff3d55cb,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,afb9f8a0-d069-7000-d005-aad5f3f56b3f,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,9e30e194-1205-4f78-93e9-c8f7f88abfe8,,,,,,
12/17/2023 8:18:27 PM,75374670-ab10-4133-ea8a-08dbff3d5475,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,afb9f8a0-a010-7000-deb4-a5ed35e5c3b4,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/17/2023 7:01:37 PM,e9a40d9f-5579-42ff-6766-08dbff3298a8,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,49b5f8a0-8094-7000-c54e-c136bd026fe3,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/17/2023 7:01:38 PM,193d689d-4b78-413f-4558-08dbff32992c,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,49b5f8a0-80ca-7000-d005-ab945bb59acf,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 7:01:38 PM,3a214136-0129-4666-eba5-08dbff3298f0,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,49b5f8a0-40b1-7000-d005-a3432ad7fff6,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,9e30e194-1205-4f78-93e9-c8f7f88abfe8,,,,,,
12/17/2023 7:01:38 PM,9e13f641-2d90-4dc2-e9f0-08dbff32991a,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,49b5f8a0-70c3-7000-d005-ad2ecb470ea9,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 8:50:24 PM,c07bb538-b38d-4730-4b65-08dbff41cace,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,82bbf8a0-20fb-7000-deb4-aa5351eead1c,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 7:01:38 PM,c6ee0bac-cb45-45c6-4352-08dbff329901,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,49b5f8a0-f0b7-7000-d8b2-0cd96654e802,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 6:46:44 PM,e25af41d-e8ad-4436-809e-08dbff30843a,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,6fb4f8a0-4055-7000-deb4-ab84c27205ef,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,9e30e194-1205-4f78-93e9-c8f7f88abfe8,,,,,,
12/17/2023 8:50:24 PM,c791f119-8f85-4bd5-9b19-08dbff41cabd,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,82bbf8a0-40f5-7000-deb4-a9c8d8c3ebb2,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,9e30e194-1205-4f78-93e9-c8f7f88abfe8,,,,,,
12/17/2023 6:46:44 PM,58f14408-374e-4186-5471-08dbff308452,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,6fb4f8a0-0088-7000-deb4-ab64ae97c358,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 8:50:24 PM,2440e4c6-11b9-4917-fe2f-08dbff41cade,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,83bbf8a0-f002-7000-deb4-aeffb9a255f1,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 6:46:44 PM,e61b2037-7310-4174-cf8e-08dbff308467,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,6fb4f8a0-c092-7000-deb4-a0e2e11bb4fb,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 4:50:27 PM,12dac614-ee2f-46f3-ed08-08dbffe96fe3,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,2d00f9a0-90d2-7000-d005-acf499e5e4e8,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,9e30e194-1205-4f78-93e9-c8f7f88abfe8,,,,,,
12/18/2023 4:39:24 PM,98ca8e92-d67e-4d40-f3ef-08dbffe7e4ce,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,8cfff8a0-3000-7000-deb4-a06a0ebef89d,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 4:39:24 PM,8f90c533-bbeb-4c06-4403-08dbffe7e4b1,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,8bfff8a0-10f2-7000-d005-a8e2dd135e49,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 4:39:24 PM,02d1dda0-6af6-4ca5-96e7-08dbffe7e4a2,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,8bfff8a0-20eb-7000-d8b2-092f87799d54,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,9e30e194-1205-4f78-93e9-c8f7f88abfe8,,,,,,
12/18/2023 4:39:24 PM,5c905c03-c672-4a77-a258-08dbffe7e4bd,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,8bfff8a0-20f8-7000-c54e-c66663078e47,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 4:30:51 PM,cd074b8f-323e-439e-4d2e-08dbffe6b2c8,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,0efff8a0-10a6-7000-c54e-c0ae74bab5e4,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/17/2023 6:46:44 PM,4c0c277b-b4bc-449d-c895-08dbff308486,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,6fb4f8a0-809e-7000-deb4-af661b5e7b31,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 6:46:43 PM,83560137-42ba-48e1-804c-08dbff3083be,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,6fb4f8a0-b043-7000-deb4-aa12bf0a2865,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/17/2023 5:44:48 PM,2008e1a5-9d9d-4cbc-5214-08dbff27dd06,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,e4b0f8a0-5026-7000-d005-ab515a956b4b,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 5:44:47 PM,40192f4a-9bbf-420e-1bba-08dbff27dcc3,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,e4b0f8a0-c00a-7000-deb4-aced0031ed17,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/17/2023 5:44:46 PM,351f6cc4-c610-4a70-d71b-08dbff27dc46,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,e3b0f8a0-d0d8-7000-d8b2-032b212cc7a0,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/17/2023 5:44:52 PM,3f179f97-da8e-44c1-d3a5-08dbff27dfbd,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,e5b0f8a0-3043-7000-d8b2-07b5ef71c8c5,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/17/2023 5:44:48 PM,fd0ab50f-ecb2-42a5-032f-08dbff27dd16,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,e4b0f8a0-b02c-7000-d8b2-00b0dcdd6d12,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/17/2023 5:44:46 PM,b597c497-25a8-4c00-9b67-08dbff27dc6a,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,e3b0f8a0-80e6-7000-d8b2-0250845e10b5,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,9e30e194-1205-4f78-93e9-c8f7f88abfe8,,,,,,
12/17/2023 8:50:24 PM,01ad645c-90e6-4d7b-4e78-08dbff41caaf,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,82bbf8a0-60f0-7000-deb4-ae8adde8e019,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/17/2023 8:50:26 PM,ace81d91-3ace-428d-6bfc-08dbff41cbcd,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,83bbf8a0-a063-7000-deb4-aa76b80cda93,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
12/18/2023 2:55:02 PM,5c9ad4e7-9112-449e-938d-08dbffd95071,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,OneDrive,,,,,test@contoso.sharepoint.com,93f9f8a0-8034-7000-deb4-a118dec455cd,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,efb03cdc-a133-4523-9343-6b565833615a,,,,,,
12/18/2023 4:51:17 PM,6f7f4e5d-9bd2-49ec-45c6-08dbffe98dc0,ManagedSyncClientAllowed,6d0f5fa7-7e4f-417d-a8fe-07682da182e8,,,,,4,i:0h.f|membership|1234567890dd45@live.com,0,1,SharePoint,,,,,test@contoso.sharepoint.com,3a00f9a0-b00d-7000-d005-a0b7b396a329,SharePoint,DocumentLibrary,Microsoft SkyDriveSync 23.246.1127.0002 ship; Windows NT 10.0 (19045),,a3b121a2-06ef-4341-87af-e81b1abf7b8a,,,,,,
